@relation auml_eml_1_d

@attribute F4_plsa_topic_1 numeric
@attribute F4_plsa_topic_2 numeric
@attribute F4_plsa_topic_3 numeric
@attribute F4_plsa_topic_4 numeric
@attribute F4_plsa_topic_5 numeric
@attribute F4_plsa_topic_6 numeric
@attribute F4_plsa_topic_7 numeric
@attribute F4_plsa_topic_8 numeric
@attribute F4_plsa_topic_9 numeric
@attribute F4_plsa_topic_10 numeric
@attribute class numeric

@data
0.337279,0.039397,0.300229,0.004998,0,0.016484,0,0.300229,0.001384,0,0
0.157214,0.125561,0.043249,0.172186,0.064508,0.076797,0.087694,0.152954,0.097001,0.022837,0
0.09176,0.217643,0.052433,0.082771,0.234971,0.106718,0.080871,0.076391,0.029922,0.02652,0
0.063388,0.376208,0.02927,0.186858,0.046552,0.029231,0.080692,0.061739,0.08888,0.037181,0
0.339153,0.239911,0.050972,0.053883,0.031164,0.025145,0.040792,0.150689,0.0599,0.008392,0
0.021489,0.076974,0.14608,0.077323,0.052317,0.059846,0.046965,0.030152,0.096292,0.392562,0
0.101841,0.21092,0.068111,0.213926,0.047474,0.041857,0.083335,0.138553,0.062305,0.031677,0
0.05331,0.254066,0.026245,0.304792,0.06963,0.029832,0.046824,0.101286,0.07385,0.040165,0
0.171565,0.160374,0.027396,0.117672,0.055133,0.029219,0.085379,0.284803,0.060386,0.008073,0
0.07951,0.0787,0.099963,0.060079,0.050786,0.060895,0.063886,0.242077,0.04758,0.216523,0
0.056514,0.192359,0.033716,0.125673,0.251507,0.048774,0.083642,0.075489,0.052943,0.079383,0
0.115276,0.204023,0.156637,0.135935,0.067076,0.018033,0.046686,0.163912,0.039198,0.053224,0
0.040731,0.217451,0.080204,0.33991,0.04048,0.06152,0.043228,0.078348,0.078913,0.019215,0
0.297328,0.239196,0.083543,0.027789,0.039268,0.023586,0.046568,0.179975,0.008903,0.053845,0
0.113726,0.088759,0.004644,0.026833,0.292531,0.00988,0.311424,0.123631,0.013119,0.015452,0
0.311403,0.158162,0.064878,0.068818,0.038111,0.038463,0.086629,0.128567,0.047291,0.057679,0
0.064703,0.320705,0.0593,0.127389,0.19277,0.035031,0.055588,0.050348,0.052068,0.042097,0
0.226526,0.20407,0.086654,0.120747,0.056284,0.026788,0.102068,0.111579,0.045181,0.020102,0
0.02336,0.074174,0.198476,0.053018,0.027247,0.016048,0.130892,0.058474,0.017226,0.401085,0
0.035685,0.29535,0.213444,0.126394,0.058357,0.004513,0.09205,0.130302,0.025803,0.018102,0
0.144897,0.224342,0.038429,0.110655,0.079145,0.033179,0.129539,0.137654,0.078804,0.023355,0
0.016183,0.052328,0.004641,0.074022,0.273305,0.067525,0.406484,0.072996,0.016705,0.015811,0
0.030419,0.228877,0.062535,0.147661,0.069407,0.067124,0.10619,0.081714,0.118601,0.087473,0
0.203379,0.146285,0.07746,0.123561,0.03666,0.03209,0.074246,0.186413,0.096568,0.023338,0
0.014878,0.069945,0.073572,0.060507,0.182198,0.054679,0.198139,0.144706,0.042786,0.15859,0
0.087037,0.104562,0.0268,0.078401,0.074336,0.033493,0.370103,0.178813,0.011927,0.034528,0
0.290882,0.177641,0.038328,0.139481,0.083529,0.022557,0.032812,0.120767,0.038971,0.055033,0
0.089811,0.29398,0.054644,0.135834,0.05728,0.05866,0.079652,0.103929,0.102926,0.023284,0
0.010662,0.194556,0.101519,0.27233,0.035068,0.06007,0.135444,0.043035,0.06243,0.084887,0
0.050895,0.033337,0.171855,0.054933,0.067924,0.057415,0.099855,0.388036,0.028725,0.047024,0
0.147001,0.22083,0.068749,0.141368,0.04111,0.084445,0.061503,0.082107,0.101903,0.050985,0
0.356505,0.038791,0.038476,0.027785,0.227922,0.023864,0.139699,0.105851,0.017651,0.023455,0
0.222461,0.286468,0.019839,0.116184,0.089489,0.031389,0.035139,0.080322,0.06684,0.051868,0
0.396847,0.246681,0.01479,0.080191,0.045535,0.014529,0.031475,0.106262,0.041988,0.021701,0
0.050666,0.234918,0.064773,0.131375,0.049918,0.064189,0.070146,0.077521,0.195113,0.061382,0
0.072708,0.138437,0.047545,0.111547,0.0385,0.394542,0.04597,0.053013,0.078715,0.019023,0
0.151156,0.122192,0.102403,0.164688,0.042585,0.149498,0.023563,0.06809,0.056608,0.119215,0
0.093008,0.293579,0.05619,0.145425,0.050191,0.030256,0.087859,0.181457,0.037555,0.02448,0
0.034359,0.227752,0.05651,0.179837,0.061032,0.067083,0.129071,0.081068,0.104125,0.059163,0
0.067339,0.179404,0.045857,0.148957,0.056227,0.257107,0.052057,0.064791,0.100747,0.027515,0
0.214034,0.09606,0.025504,0.061798,0.050254,0.015875,0.287408,0.195007,0.022373,0.031687,0
0.025744,0.15459,0.261403,0.16769,0.179718,0.011337,0.053469,0.039278,0.103866,0.002904,0
0.27258,0.216377,0.055238,0.092975,0.033113,0.044297,0.013973,0.205756,0.052152,0.013539,0
0.059955,0.120665,0.052157,0.170849,0.047011,0.074246,0.088485,0.243331,0.074843,0.068458,0
0.326857,0.073402,0.095401,0.095551,0.085417,0.016501,0.122088,0.087613,0.058722,0.038447,0
0.044795,0.312026,0.049566,0.22416,0.046071,0.0383,0.071006,0.103316,0.075503,0.035257,0
0.054249,0.188527,0.102377,0.193871,0.0715,0.071222,0.093889,0.08765,0.087065,0.049648,0
0.043961,0.191792,0.02269,0.095177,0.221459,0.089659,0.081502,0.173267,0.048753,0.031741,0
0.103118,0.099513,0.041827,0.064623,0.060132,0.026936,0.342007,0.146956,0.072218,0.042669,0
0.107111,0.215427,0.082306,0.153062,0.056285,0.036341,0.079817,0.105636,0.11307,0.050945,0
0.064691,0.141983,0.142234,0.083584,0.076152,0.031222,0.153392,0.14116,0.094695,0.070886,0
0.183001,0.219169,0.022674,0.161777,0.066026,0.056147,0.065844,0.162451,0.023234,0.039678,0
0.084122,0.155496,0,0.066344,0.078925,0.050171,0.041726,0.052816,0.065217,0.405184,0
0.431104,0.098368,0.020152,0.104822,0.045088,0.013674,0.129402,0.050639,0.075392,0.03136,0
0.044014,0.363423,0.17811,0.092125,0.066717,0.023135,0.024228,0.111297,0.050075,0.046876,0
0.197634,0.120221,0.025058,0.025315,0.076985,0.292746,0.12002,0.101782,0.026265,0.013974,0
0.247486,0.087756,0.200243,0.030219,0.074551,0.030686,0.041758,0.149238,0.102497,0.035566,0
0.017549,0.259335,0.140182,0.147534,0.087518,0.018133,0.050554,0.167147,0.062827,0.04922,0
0,0.074967,0.261058,0.020733,0.348506,0.101049,0.062471,0.044817,0.060128,0.026272,0
0.057684,0.258123,0.156185,0.124265,0.052267,0.031795,0.117838,0.104427,0.066336,0.03108,0
0.074989,0.212756,0.020158,0.263607,0.065105,0.02636,0.071619,0.09862,0.074489,0.092296,0
0.212533,0.143523,0.037676,0.092585,0.029572,0.023063,0.06005,0.293858,0.068662,0.038478,0
0.151726,0.34,0.023937,0.181551,0.063489,0.058328,0.036797,0.051032,0.064703,0.028437,0
0.016627,0.092137,0.136545,0.034688,0.073272,0.049955,0.017754,0.029089,0.065795,0.484138,0
0.052838,0.182201,0.044023,0.202714,0.137079,0.06112,0.050617,0.070212,0.089947,0.109248,0
0,0,0,0,0,0,0,0,0,0,0
0.102897,0.167659,0.075037,0.121612,0.078931,0.036859,0.078844,0.246426,0.064565,0.027169,0
0.00439,0.024391,0.02651,0.022109,0.758166,0.083781,0.018431,0.019964,0.022424,0.019835,0
0.043425,0.211546,0.054071,0.148405,0.044104,0.057895,0.090495,0.082029,0.077509,0.190521,0
0.07986,0.3233,0.032722,0.150005,0.044045,0.049344,0.069835,0.143112,0.084937,0.02284,0
0.130395,0.132778,0.082753,0.101012,0.233645,0.040891,0.057964,0.122792,0.072771,0.025,0
0.08032,0.116626,0.070393,0.076945,0.075173,0.068262,0.039492,0.214474,0.068191,0.190123,0
0.162624,0.346624,0.053101,0.104798,0.04611,0.015623,0.059481,0.143247,0.046048,0.022344,0
0.258234,0.148113,0.090619,0.371733,0.019651,0.008724,0.010659,0.031884,0.04961,0.010774,0
0.003344,0.609847,0.032324,0.065291,0.037084,0.145355,0.031724,0.011329,0.012275,0.051426,0
0.203182,0.131054,0.020212,0.113694,0.021184,0.00888,0.32814,0.092494,0.024459,0.0567,0
0.137914,0.443169,0.016239,0.12594,0.054196,0.017646,0.041712,0.071017,0.055525,0.036642,0
0.181964,0.153984,0.030743,0.100583,0.027111,0.084522,0.041406,0.123027,0.24448,0.012181,0
0.068952,0.20081,0.034313,0.209393,0.093295,0.08378,0.056283,0.076352,0.058673,0.118149,0
0.160365,0.229186,0.021506,0.107202,0.038621,0.068895,0.045182,0.140615,0.040422,0.148006,0
0.052229,0.213025,0.037355,0.292104,0.132538,0.055533,0.032405,0.073235,0.052387,0.059189,0
0.578218,0.081892,0.032555,0.047538,0.026414,0.01103,0.052965,0.107083,0.027445,0.034861,0
0.013054,0.019723,0.002174,0.072509,0.110364,0.02051,0.520429,0.029508,0.015041,0.196689,0
0.574641,0.007941,0.010445,0.006442,0.101801,0.0271,0.001572,0.234666,0.014125,0.021268,0
0.186062,0.206323,0.073676,0.07945,0.249693,0.016353,0.059627,0.044191,0.052791,0.031834,0
0.126794,0.444488,0.01895,0.140154,0.050399,0.017239,0.040868,0.064537,0.055463,0.04111,0
0.028176,0.097454,0.077253,0.071668,0.029027,0.018782,0.066041,0.035224,0.067462,0.508914,0
0.096198,0.171237,0.034416,0.118871,0.048241,0.263313,0.049132,0.084077,0.103765,0.030751,0
0.040948,0.170687,0.036196,0.146273,0.039011,0.030039,0.066302,0.381822,0.060416,0.028306,0
0.010968,0.282,0.201121,0.313736,0.048056,0.02543,0.074675,0.020236,0.018755,0.005022,0
0.01245,0.29276,0,0.108836,0.117496,0.037509,0.040273,0.174357,0.094498,0.12182,0
0.015544,0.044295,0.084736,0.067924,0.031885,0.01996,0.08037,0.072915,0.048795,0.533575,0
0.279014,0.142238,0.025272,0.056111,0.016019,0.016476,0.392834,0.061528,0.008009,0.0025,0
0.066799,0.128144,0.064518,0.176329,0.05878,0.01921,0.364831,0.060924,0.03756,0.022906,0
0.045669,0.217798,0.056977,0.122593,0.192923,0.066387,0.066415,0.124499,0.086564,0.020175,0
0.108186,0.135927,0.024192,0.136234,0.055162,0.061216,0.076771,0.281505,0.087475,0.033332,0
0.096031,0.064745,0.009764,0.132859,0.115092,0.013335,0.065161,0.336041,0.057017,0.109954,0
0.436474,0.10087,0.032623,0.089374,0.036001,0.021058,0.033785,0.184408,0.050159,0.015249,0
0.058801,0.128211,0.070768,0.147478,0.11966,0.091094,0.122528,0.122525,0.068628,0.070307,0
0.272537,0.063375,0.021177,0.071215,0.130041,0.028034,0.052354,0.276851,0.049536,0.034879,0
0.315731,0.140269,0.013888,0.084677,0.037883,0.0161,0.03609,0.275493,0.061726,0.018142,0
0.059252,0.257267,0.059582,0.18861,0.070203,0.054785,0.082598,0.088587,0.111583,0.027532,0
0.083033,0.111527,0.034295,0.082682,0.065159,0.036387,0.281309,0.231918,0.028633,0.045055,0
0.049416,0.35684,0.044491,0.12906,0.038139,0.067243,0.062318,0.042821,0.155222,0.054451,0
0.066514,0.188821,0.266877,0.10146,0.035507,0.038913,0.051609,0.061588,0.14921,0.0395,0
0.065296,0.245255,0.054152,0.210567,0.046551,0.073367,0.088991,0.064821,0.115153,0.035846,0
0.036815,0.21516,0.038706,0.182352,0.056182,0.042901,0.164543,0.147113,0.072014,0.044213,0
0.398256,0.128987,0.060496,0.144711,0.055039,0.015734,0.028918,0.083743,0.027275,0.056843,0
0.310933,0.167413,0.035765,0.100159,0.028555,0.012442,0.038591,0.218545,0.063415,0.024182,0
0.144594,0.164295,0.05167,0.129064,0.04911,0.025293,0.212212,0.120194,0.064218,0.039351,0
0.154915,0.151083,0.053931,0.161261,0.086103,0.008847,0.076771,0.188032,0.076553,0.042504,0
0.027199,0.09375,0.060042,0.108078,0.03977,0.052967,0.474952,0.042108,0.057395,0.043739,0
0.085536,0.332852,0.044265,0.146092,0.053564,0.041306,0.057901,0.090584,0.126675,0.021224,0
0.016632,0.231654,0.079629,0.151614,0.046926,0.046179,0.078871,0.141096,0.081943,0.125456,0
0.050422,0.204218,0.098141,0.269893,0.05701,0.038438,0.059096,0.122266,0.074751,0.025765,0
0.069549,0.290314,0.054517,0.139535,0.042459,0.065925,0.098244,0.105653,0.105799,0.028005,0
0.076492,0.18241,0.069575,0.404076,0.032895,0.034171,0.050906,0.056631,0.065112,0.027732,0
0.035177,0.059108,0.136402,0.067941,0.084622,0.051398,0.0369,0.0448,0.089679,0.393974,0
0.227967,0.240116,0.033056,0.123913,0.076896,0.013484,0.037025,0.061578,0.103986,0.081978,0
0.028157,0.029549,0.001145,0.130732,0.007238,0.721445,0.020205,0.009035,0.033862,0.018632,0
0.070417,0.255181,0.06153,0.040235,0.047963,0.015622,0.097904,0.269291,0.074464,0.067392,0
0.031078,0.237562,0.053828,0.109263,0.254245,0.028724,0.054617,0.104497,0.06981,0.056375,0
0.039937,0.30228,0.036568,0.231127,0.046551,0.01444,0.139841,0.083915,0.078849,0.026493,0
0.007856,0.088448,0.132127,0.045999,0.063898,0.018691,0.478153,0.030498,0.11252,0.02181,1
0.028353,0.128663,0.100903,0.03874,0.049498,0.018192,0.039774,0.046059,0.022315,0.527503,0
0.446357,0.120542,0.026362,0.113377,0.043615,0.012332,0.04149,0.121313,0.031218,0.043395,0
0.028614,0.164545,0.070135,0.093854,0.099697,0.209636,0.107954,0.030161,0.149037,0.046365,0
0.025625,0.25399,0.064004,0.225964,0.056545,0.048904,0.123978,0.090225,0.074759,0.036006,0
0.030955,0.127843,0.016208,0.078277,0.566033,0.023089,0.04336,0.048882,0.030009,0.035344,0
0.003044,0.044734,0.610155,0.162312,0.020694,0.030628,0.03207,0.022305,0.044876,0.029182,0
0.042475,0.150311,0.07468,0.322589,0.063945,0.057513,0.10603,0.093465,0.055404,0.033587,0
0.064811,0.211089,0.071553,0.172593,0.059628,0.064506,0.069963,0.102818,0.086963,0.096075,0
0.042292,0.167075,0.04059,0.12422,0.046854,0.044426,0.075706,0.353801,0.069408,0.035628,0
0.045759,0.09904,0.1284,0.126831,0.091082,0.02843,0.13525,0.240654,0.056759,0.047795,0
0.035648,0.407726,0.075181,0.204687,0.058609,0.027063,0.043037,0.07321,0.049357,0.025481,0
0.144668,0.106986,0.10145,0.150488,0.062068,0.122815,0.106749,0.116787,0.058679,0.029311,0
0.086892,0.113318,0.0405,0.243671,0.021315,0.06867,0.207455,0.064963,0.125653,0.027564,0
0.087123,0.548493,0.052302,0.086709,0.031549,0.015357,0.049047,0.058114,0.056776,0.014528,0
0.020128,0.127533,0.04816,0.323477,0.037441,0.061966,0.097725,0.026555,0.16461,0.092405,0
0.111086,0.170387,0.058253,0.196972,0.069285,0.081278,0.115882,0.079632,0.071343,0.045883,0
0.032502,0.256708,0.039259,0.221373,0.060208,0.049026,0.099197,0.098666,0.094184,0.048879,0
0.021234,0.43756,0.134853,0.092543,0.088842,0.029847,0.025209,0.03261,0.045257,0.092045,0
0.203073,0.192126,0.009264,0.036296,0.030599,0.397861,0.019217,0.067254,0.030128,0.014182,0
0.036145,0.212523,0.158437,0.052418,0.066356,0.039808,0.215945,0.042342,0.131148,0.044878,0
0.082013,0.21816,0.074245,0.234125,0.054841,0.044419,0.067939,0.067462,0.107426,0.04937,0
0.048618,0.186438,0.085549,0.188017,0.086278,0.070599,0.15197,0.075064,0.068868,0.038599,0
0.002678,0.038419,0.150124,0.02126,0.347739,0.104215,0.012429,0.136268,0.12507,0.061799,0
0.032462,0.213169,0.143243,0.15529,0.057525,0.03811,0.107513,0.07127,0.095666,0.085751,0
0.059915,0.170244,0.064049,0.285053,0.056973,0.158751,0.054144,0.078799,0.044244,0.027829,0
0.046822,0.259712,0.10964,0.143224,0.068213,0.044341,0.112782,0.113778,0.084603,0.016885,0
0.125343,0.257423,0.044224,0.196899,0.06802,0.032429,0.043617,0.100333,0.099832,0.031882,0
0.206298,0.22265,0.053516,0.093374,0.102273,0.028095,0.023549,0.166895,0.09067,0.012681,0
0.087834,0.260828,0.050132,0.105121,0.240542,0.049828,0.041933,0.049951,0.087939,0.025894,0
0.036886,0.283227,0.044564,0.179155,0.038734,0.028686,0.105564,0.126577,0.090435,0.066172,0
0.195918,0.148542,0.064442,0.084096,0.107167,0.029207,0.0816,0.176866,0.09204,0.020122,0
0.510991,0.154463,0.05004,0.07413,0.012113,0.005659,0.026022,0.109646,0.047141,0.009795,0
0.171454,0.058273,0.020547,0.075751,0.045532,0.009816,0.067369,0.254979,0.284067,0.012212,0
0.368722,0.064889,0.026382,0.028388,0.029135,0.007037,0.242103,0.158958,0.020468,0.053917,0
0.203071,0.076185,0.090002,0.021006,0.22261,0.058831,0.031404,0.179848,0.045182,0.07186,0
0.050863,0.222437,0.0585,0.199199,0.058179,0.067002,0.098814,0.101874,0.098708,0.044424,0
0.037747,0.226773,0.090431,0.215865,0.053173,0.053314,0.074782,0.099281,0.087029,0.061604,0
0.197617,0.194043,0.021181,0.049261,0.011204,0.00308,0.195872,0.038763,0.237626,0.051354,0
0.014997,0.041332,0.0307,0.020554,0.143004,0.170456,0.46362,0.022327,0.023274,0.069737,0
0.271616,0.120121,0.043165,0.059058,0.099338,0.009934,0.170355,0.144025,0.042062,0.040325,0
0.117706,0.157922,0.156798,0.122013,0.129006,0.029411,0.054066,0.080835,0.088757,0.063486,0
0.088489,0.344881,0.032513,0.106571,0.099768,0.082522,0.057682,0.085148,0.051046,0.051379,0
0.059606,0.331836,0.041874,0.189379,0.051907,0.019866,0.080147,0.135152,0.069181,0.021053,0
0.321007,0.063231,0.028928,0.038947,0.034424,0.022925,0.313908,0.138061,0.021636,0.016933,0
0.197286,0.162126,0.041373,0.108275,0.057736,0.019729,0.052871,0.26869,0.052312,0.039603,0
0.008261,0.048571,0.029574,0.299882,0.061265,0.041324,0.064271,0.358383,0.055625,0.032845,0
0.046553,0.22459,0.062748,0.19301,0.05968,0.05959,0.100242,0.124067,0.082041,0.047479,0
0.201521,0.102109,0.015659,0.064645,0.096155,0.020729,0.044493,0.232628,0.156106,0.065957,0
0.045591,0.238043,0.069587,0.198801,0.028321,0.098304,0.100988,0.095006,0.072763,0.052596,0
0.258924,0.040045,0.113571,0.02605,0.081429,0.130867,0.218438,0.105737,0.006364,0.018575,0
0.052385,0.196771,0.051984,0.282167,0.086978,0.067333,0.077674,0.075704,0.064889,0.044115,0
0.0133,0.172119,0.080134,0.132344,0.060023,0.060901,0.07948,0.301652,0.069667,0.030379,0
0.092527,0.163397,0.199351,0.04524,0.188059,0.001481,0.020339,0.024621,0.226438,0.038547,0
0.196478,0.187785,0.072372,0.071712,0.085456,0.023159,0.160196,0.101823,0.066365,0.034655,0
0.037467,0.057516,0.031305,0.047631,0.038259,0.014923,0.073386,0.064092,0.034828,0.600592,0
0.267559,0.119852,0.032667,0.07372,0.034069,0.025543,0.232797,0.155558,0.014602,0.043634,0
0.004524,0.083959,0.583565,0.060432,0.053448,0.040506,0.045403,0.03179,0.076288,0.020086,1
0.262082,0.247713,0.015638,0.147053,0.066143,0.031137,0.078047,0.050198,0.07964,0.022349,0
0.052613,0.324888,0.07635,0.183368,0.045305,0.042264,0.080232,0.070195,0.097088,0.027697,0
0.011913,0.10106,0.101669,0.101474,0.086975,0.028706,0.039668,0.033485,0.446212,0.048837,0
0.061978,0.177761,0.088279,0.217024,0.040982,0.144739,0.079579,0.06972,0.083146,0.036792,0
0.043564,0.31914,0.021392,0.176358,0.056751,0.010487,0.053397,0.153718,0.063249,0.101945,0
0.032308,0.161385,0.069029,0.238837,0.053156,0.136164,0.086424,0.093324,0.092645,0.036728,0
0.072715,0.235315,0.034848,0.394954,0.025153,0.026042,0.043968,0.076215,0.067303,0.023488,0
0.250967,0.305242,0.056988,0.069126,0.055782,0.094305,0.064916,0.035746,0.02623,0.040697,0
0.081527,0.147419,0.152947,0.183239,0.086526,0.035047,0.075959,0.097643,0.085427,0.054265,0
0.044977,0.08837,0.187092,0.12262,0.214441,0.029982,0.061496,0.121882,0.096355,0.032784,0
0.167442,0.289414,0.032115,0.084482,0.086473,0.019933,0.06435,0.182575,0.044721,0.028494,0
0.11446,0.134539,0.041854,0.104396,0.036491,0.369406,0.041639,0.057908,0.080704,0.018603,0
0.049598,0.223821,0.095517,0.194792,0.07025,0.054035,0.059947,0.082361,0.104013,0.065666,0
0.316958,0.156801,0.033658,0.084602,0.026227,0.029406,0.076463,0.221487,0.034489,0.019909,0
0.061637,0.18603,0.047202,0.166074,0.072087,0.061352,0.152772,0.102564,0.091306,0.058975,0
0.146726,0.285333,0.059164,0.05918,0.249701,0.003835,0.068876,0.030696,0.055466,0.041023,0
0.02874,0.111408,0.059889,0.076067,0.054374,0.050149,0.072213,0.071052,0.418248,0.057861,0
0.087552,0.073232,0.151618,0.10697,0.027755,0.016707,0.032776,0.040118,0.015755,0.447516,0
0.015815,0.230314,0.050888,0.358365,0.053671,0.017364,0.098084,0.056227,0.078134,0.041138,0
0.059031,0.146701,0.084336,0.280799,0.058209,0.158512,0.064881,0.07503,0.042958,0.029543,0
0.041039,0.226491,0.067293,0.153781,0.069458,0.094335,0.100497,0.08434,0.110935,0.05183,0
0.152587,0.179337,0.06217,0.091259,0.163155,0.014295,0.144774,0.115565,0.042227,0.034632,0
0.032514,0.257285,0.090306,0.217013,0.043248,0.026127,0.037192,0.120336,0.080249,0.09573,0
0.377798,0.048895,0.016338,0.056554,0.100329,0.021629,0.040392,0.272937,0.038218,0.02691,0
0.031975,0.161654,0.074225,0.141345,0.062485,0.074469,0.258806,0.067904,0.072095,0.055042,0
0.045844,0.459137,0.033086,0.206398,0.032808,0.029386,0.051103,0.063918,0.055929,0.022391,0
0.056249,0.336497,0.047209,0.163965,0.061956,0.059048,0.076894,0.092295,0.079655,0.026232,0
0.06587,0.260024,0.089011,0.14663,0.049074,0.050257,0.121793,0.084745,0.074118,0.058477,0
0.03698,0.247139,0.05161,0.225203,0.052219,0.066781,0.108685,0.09339,0.066438,0.051555,0
0.108561,0.528285,0.052586,0.083255,0.03913,0.022226,0.037312,0.05908,0.054961,0.014605,0
0,0.074967,0.261058,0.020733,0.348506,0.101049,0.062471,0.044817,0.060128,0.026272,0
0.02736,0.164471,0.033894,0.059949,0.149397,0.122253,0.098486,0.285201,0.038586,0.020402,0
0.048462,0.246998,0.054771,0.176202,0.219546,0.029834,0.045659,0.088426,0.052205,0.037898,0
0.238422,0.56667,0,0.044944,0.001125,0,0.050904,0.055107,0.025429,0.0174,0
0.084517,0.407457,0.077751,0.115586,0.027426,0.016253,0.051042,0.04287,0.147074,0.030024,0
0.052207,0.298416,0.067305,0.172763,0.056614,0.059824,0.085571,0.072892,0.099189,0.035221,0
0.065267,0.046813,0.04242,0.095947,0.375452,0.161765,0.043229,0.03293,0.06371,0.072468,0
0.273305,0.155229,0.027871,0.066426,0.041636,0.045726,0.050269,0.12962,0.060695,0.149223,0
0.049719,0.048542,0.108253,0.052498,0.076112,0.068504,0.16093,0.363994,0.038043,0.033406,0
0.005159,0.099326,0.028885,0.123907,0.004594,0.402179,0.166822,0.023385,0.006681,0.139061,0
0.118052,0.167178,0.098954,0.082771,0.170058,0.066917,0.080767,0.09993,0.03343,0.081945,0
0.176487,0.160974,0.118959,0.22975,0.043431,0.036148,0.042237,0.079288,0.046593,0.066132,0
0.065748,0.262289,0.065671,0.255356,0.05416,0.032253,0.065518,0.080424,0.063203,0.055377,0
0.036992,0.068333,0.038372,0.105349,0.209368,0.122814,0.320942,0.065943,0.012496,0.01939,0
0.349634,0.110434,0.044176,0.088579,0.050317,0.069616,0.075907,0.103031,0.040664,0.067642,0
0.028157,0.029549,0.001145,0.130732,0.007238,0.721445,0.020205,0.009035,0.033862,0.018632,0
0.022301,0.147342,0.062265,0.099374,0.036396,0.057847,0.072404,0.055817,0.413333,0.032921,0
0.041906,0.106986,0.024072,0.120994,0.06072,0.041724,0.163411,0.324821,0.066011,0.049355,0
0.000263,0.009123,0.039763,0.009976,0.111645,0.107027,0.217666,0.050473,0.375211,0.078852,0
0.015072,0.372354,0.037535,0.192198,0.050352,0.022494,0.101638,0.033302,0.074423,0.100631,0
0.061089,0.249892,0.062865,0.209044,0.053857,0.0346,0.085281,0.108518,0.087188,0.047665,0
0.420422,0.082615,0.009922,0.123724,0.031092,0.003384,0.176838,0.094278,0.015466,0.042259,0
